CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
bc99e134b647;airflow-airflow-scheduler-1;270.48%;304.4MiB / 7.463GiB;3.98%;57.4MB / 58MB;0B / 0B;6
ab0ed3240741;airflow-airflow-webserver-1;0.08%;987.9MiB / 7.463GiB;12.93%; 19.6MB / 10.7MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.15%;210.9MiB / 7.463GiB;2.76%;8.24MB / 10.5MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.08%;201.5MiB / 7.463GiB;2.64%;2.42MB / 4.17GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;25.45%; 239MiB / 7.463GiB;3.13%;4.51GB / 83.1MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;9.97%;82.68MiB / 7.463GiB;1.08%;78.1MB / 86.6MB;0B / 0B;26
931cd589197c;airflow-redis-1;0.12%;13.12MiB / 7.463GiB;0.17%;1.43MB / 1.21MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;62.42%; 1.835GiB / 7.463GiB;24.59%; 4.25GB / 4.52GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;270.48%;304.4MiB / 7.463GiB;3.98%;57.4MB / 58MB;0B / 0B;6
ab0ed3240741;airflow-airflow-webserver-1;0.08%;987.9MiB / 7.463GiB;12.93%; 19.6MB / 10.7MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.15%;210.9MiB / 7.463GiB;2.76%;8.24MB / 10.5MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.08%;201.5MiB / 7.463GiB;2.64%;2.42MB / 4.17GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;25.45%; 239MiB / 7.463GiB;3.13%;4.51GB / 83.1MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;9.97%;82.68MiB / 7.463GiB;1.08%;78.1MB / 86.6MB;0B / 0B;26
931cd589197c;airflow-redis-1;0.12%;13.12MiB / 7.463GiB;0.17%;1.43MB / 1.21MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;63.74%; 1.836GiB / 7.463GiB;24.59%; 4.25GB / 4.52GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;165.42%;302.3MiB / 7.463GiB;3.96%;57.6MB / 58.2MB;0B / 0B;6
ab0ed3240741;airflow-airflow-webserver-1;2.26%;988MiB / 7.463GiB;12.93%; 19.6MB / 10.8MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.86%;210.9MiB / 7.463GiB;2.76%;8.24MB / 10.5MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.11%;201.5MiB / 7.463GiB;2.64%;2.42MB / 4.17GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;26.27%; 239.3MiB / 7.463GiB;3.13%;4.52GB / 83.3MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;23.54%; 82.47MiB / 7.463GiB;1.08%;78.4MB / 86.9MB;0B / 0B;26
931cd589197c;airflow-redis-1;0.12%;13.12MiB / 7.463GiB;0.17%;1.43MB / 1.21MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;63.74%; 1.836GiB / 7.463GiB;24.59%; 4.25GB / 4.52GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;165.42%;302.3MiB / 7.463GiB;3.96%;57.6MB / 58.2MB;0B / 0B;6
ab0ed3240741;airflow-airflow-webserver-1;2.26%;988MiB / 7.463GiB;12.93%; 19.6MB / 10.8MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.86%;210.9MiB / 7.463GiB;2.76%;8.24MB / 10.5MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.11%;201.5MiB / 7.463GiB;2.64%;2.42MB / 4.17GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;26.27%; 239.3MiB / 7.463GiB;3.13%;4.52GB / 83.3MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;23.54%; 82.47MiB / 7.463GiB;1.08%;78.4MB / 86.9MB;0B / 0B;26
931cd589197c;airflow-redis-1;0.12%;13.12MiB / 7.463GiB;0.17%;1.43MB / 1.21MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;64.46%; 1.836GiB / 7.463GiB;24.60%; 4.25GB / 4.53GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;48.78%; 269.9MiB / 7.463GiB;3.53%;57.7MB / 58.3MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.12%;987.9MiB / 7.463GiB;12.93%; 19.6MB / 10.8MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.90%;210.9MiB / 7.463GiB;2.76%;8.25MB / 10.5MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.09%;201.5MiB / 7.463GiB;2.64%;2.42MB / 4.17GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;25.90%; 239.4MiB / 7.463GiB;3.13%;4.52GB / 83.4MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;12.96%; 80.56MiB / 7.463GiB;1.05%;78.5MB / 86.9MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.14%;13.12MiB / 7.463GiB;0.17%;1.43MB / 1.21MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;64.46%; 1.836GiB / 7.463GiB;24.60%; 4.25GB / 4.53GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;48.78%; 269.9MiB / 7.463GiB;3.53%;57.7MB / 58.3MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.12%;987.9MiB / 7.463GiB;12.93%; 19.6MB / 10.8MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.90%;210.9MiB / 7.463GiB;2.76%;8.25MB / 10.5MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.09%;201.5MiB / 7.463GiB;2.64%;2.42MB / 4.17GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;25.90%; 239.4MiB / 7.463GiB;3.13%;4.52GB / 83.4MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;12.96%; 80.56MiB / 7.463GiB;1.05%;78.5MB / 86.9MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.14%;13.12MiB / 7.463GiB;0.17%;1.43MB / 1.21MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;64.46%; 1.836GiB / 7.463GiB;24.60%; 4.25GB / 4.53GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;18.35%; 269.9MiB / 7.463GiB;3.53%;57.8MB / 58.3MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.12%;987.9MiB / 7.463GiB;12.93%; 19.6MB / 10.8MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.13%;210.9MiB / 7.463GiB;2.76%;8.25MB / 10.5MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.21%;201.5MiB / 7.463GiB;2.64%;2.42MB / 4.17GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;29.43%; 239.6MiB / 7.463GiB;3.14%;4.52GB / 83.5MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;3.65%;80.56MiB / 7.463GiB;1.05%;78.5MB / 87MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.12%;13.25MiB / 7.463GiB;0.17%;1.43MB / 1.21MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;64.46%; 1.836GiB / 7.463GiB;24.60%; 4.25GB / 4.53GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;18.35%; 269.9MiB / 7.463GiB;3.53%;57.8MB / 58.3MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.12%;987.9MiB / 7.463GiB;12.93%; 19.6MB / 10.8MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.13%;210.9MiB / 7.463GiB;2.76%;8.25MB / 10.5MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.21%;201.5MiB / 7.463GiB;2.64%;2.42MB / 4.17GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;29.43%; 239.6MiB / 7.463GiB;3.14%;4.52GB / 83.5MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;3.65%;80.56MiB / 7.463GiB;1.05%;78.5MB / 87MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.12%;13.25MiB / 7.463GiB;0.17%;1.43MB / 1.21MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;64.46%; 1.836GiB / 7.463GiB;24.60%; 4.25GB / 4.53GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;18.35%; 269.9MiB / 7.463GiB;3.53%;57.8MB / 58.3MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.12%;987.9MiB / 7.463GiB;12.93%; 19.6MB / 10.8MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.90%;210.9MiB / 7.463GiB;2.76%;8.26MB / 10.5MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.21%;201.5MiB / 7.463GiB;2.64%;2.42MB / 4.17GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;26.12%; 240.6MiB / 7.463GiB;3.15%;4.53GB / 83.7MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;3.65%;80.56MiB / 7.463GiB;1.05%;78.5MB / 87MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.12%;13.25MiB / 7.463GiB;0.17%;1.43MB / 1.21MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;63.31%; 1.836GiB / 7.463GiB;24.60%; 4.25GB / 4.53GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;2.57%;269.9MiB / 7.463GiB;3.53%;57.8MB / 58.3MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;2.42%;987.9MiB / 7.463GiB;12.93%; 19.7MB / 10.8MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.90%;210.9MiB / 7.463GiB;2.76%;8.26MB / 10.5MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.10%;201.5MiB / 7.463GiB;2.64%;2.42MB / 4.17GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;26.12%; 240.6MiB / 7.463GiB;3.15%;4.53GB / 83.7MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;2.83%;80.57MiB / 7.463GiB;1.05%;78.6MB / 87MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.11%;13.12MiB / 7.463GiB;0.17%;1.43MB / 1.21MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;63.31%; 1.836GiB / 7.463GiB;24.60%; 4.25GB / 4.53GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;2.57%;269.9MiB / 7.463GiB;3.53%;57.8MB / 58.3MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;2.42%;987.9MiB / 7.463GiB;12.93%; 19.7MB / 10.8MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.90%;210.9MiB / 7.463GiB;2.76%;8.26MB / 10.5MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.10%;201.5MiB / 7.463GiB;2.64%;2.42MB / 4.17GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;26.12%; 240.6MiB / 7.463GiB;3.15%;4.53GB / 83.7MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;2.83%;80.57MiB / 7.463GiB;1.05%;78.6MB / 87MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.11%;13.12MiB / 7.463GiB;0.17%;1.43MB / 1.21MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;62.93%; 1.837GiB / 7.463GiB;24.61%; 4.25GB / 4.54GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;3.72%;269.9MiB / 7.463GiB;3.53%;57.8MB / 58.3MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.11%;988MiB / 7.463GiB;12.93%; 19.7MB / 10.8MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.81%;210.9MiB / 7.463GiB;2.76%;8.26MB / 10.5MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.13%;201.5MiB / 7.463GiB;2.64%;2.42MB / 4.17GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;26.30%; 241.1MiB / 7.463GiB;3.15%;4.53GB / 83.8MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;1.40%;80.57MiB / 7.463GiB;1.05%;78.6MB / 87.1MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.12%;13.12MiB / 7.463GiB;0.17%;1.43MB / 1.21MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;62.93%; 1.837GiB / 7.463GiB;24.61%; 4.25GB / 4.54GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;3.72%;269.9MiB / 7.463GiB;3.53%;57.8MB / 58.3MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.11%;988MiB / 7.463GiB;12.93%; 19.7MB / 10.8MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.81%;210.9MiB / 7.463GiB;2.76%;8.26MB / 10.5MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.13%;201.5MiB / 7.463GiB;2.64%;2.42MB / 4.17GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;26.30%; 241.1MiB / 7.463GiB;3.15%;4.53GB / 83.8MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;1.40%;80.57MiB / 7.463GiB;1.05%;78.6MB / 87.1MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.12%;13.12MiB / 7.463GiB;0.17%;1.43MB / 1.21MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;61.89%; 1.837GiB / 7.463GiB;24.61%; 4.25GB / 4.54GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;162.68%;270MiB / 7.463GiB;3.53%;57.8MB / 58.4MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;1.60%;988MiB / 7.463GiB;12.93%; 19.7MB / 10.8MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.80%;210.9MiB / 7.463GiB;2.76%;8.27MB / 10.5MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.08%;201.5MiB / 7.463GiB;2.64%;2.42MB / 4.17GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;26.08%; 241.2MiB / 7.463GiB;3.16%;4.54GB / 83.9MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;2.18%;80.57MiB / 7.463GiB;1.05%;78.6MB / 87.1MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.11%;13.12MiB / 7.463GiB;0.17%;1.43MB / 1.21MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;61.89%; 1.837GiB / 7.463GiB;24.61%; 4.25GB / 4.54GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;162.68%;270MiB / 7.463GiB;3.53%;57.8MB / 58.4MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;1.60%;988MiB / 7.463GiB;12.93%; 19.7MB / 10.8MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.80%;210.9MiB / 7.463GiB;2.76%;8.27MB / 10.5MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.08%;201.5MiB / 7.463GiB;2.64%;2.42MB / 4.17GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;26.08%; 241.2MiB / 7.463GiB;3.16%;4.54GB / 83.9MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;2.18%;80.57MiB / 7.463GiB;1.05%;78.6MB / 87.1MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.11%;13.12MiB / 7.463GiB;0.17%;1.43MB / 1.21MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;63.73%; 1.837GiB / 7.463GiB;24.62%; 4.25GB / 4.54GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;2.70%;270.1MiB / 7.463GiB;3.53%;57.8MB / 58.4MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;2.16%;988MiB / 7.463GiB;12.93%; 19.7MB / 10.8MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.80%;210.9MiB / 7.463GiB;2.76%;8.27MB / 10.5MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.09%;201.5MiB / 7.463GiB;2.64%;2.42MB / 4.17GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;25.59%; 241.6MiB / 7.463GiB;3.16%;4.54GB / 84.1MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;2.04%;80.57MiB / 7.463GiB;1.05%;78.7MB / 87.1MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.67%;13.12MiB / 7.463GiB;0.17%;1.43MB / 1.21MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;63.73%; 1.837GiB / 7.463GiB;24.62%; 4.25GB / 4.54GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;2.70%;270.1MiB / 7.463GiB;3.53%;57.8MB / 58.4MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;2.16%;988MiB / 7.463GiB;12.93%; 19.7MB / 10.8MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.80%;210.9MiB / 7.463GiB;2.76%;8.27MB / 10.5MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.09%;201.5MiB / 7.463GiB;2.64%;2.42MB / 4.17GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;25.59%; 241.6MiB / 7.463GiB;3.16%;4.54GB / 84.1MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;2.04%;80.57MiB / 7.463GiB;1.05%;78.7MB / 87.1MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.67%;13.12MiB / 7.463GiB;0.17%;1.43MB / 1.21MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;63.92%; 1.837GiB / 7.463GiB;24.62%; 4.25GB / 4.55GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;3.08%;270.1MiB / 7.463GiB;3.53%;57.9MB / 58.4MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.11%;988MiB / 7.463GiB;12.93%; 19.7MB / 10.8MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.05%;210.9MiB / 7.463GiB;2.76%;8.28MB / 10.5MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.11%;201.5MiB / 7.463GiB;2.64%;2.42MB / 4.17GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;28.64%; 241.8MiB / 7.463GiB;3.16%;4.54GB / 84.2MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;1.71%;80.57MiB / 7.463GiB;1.05%;78.7MB / 87.2MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.11%;13.13MiB / 7.463GiB;0.17%;1.43MB / 1.21MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;63.92%; 1.837GiB / 7.463GiB;24.62%; 4.25GB / 4.55GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;3.08%;270.1MiB / 7.463GiB;3.53%;57.9MB / 58.4MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.11%;988MiB / 7.463GiB;12.93%; 19.7MB / 10.8MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.05%;210.9MiB / 7.463GiB;2.76%;8.28MB / 10.5MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.11%;201.5MiB / 7.463GiB;2.64%;2.42MB / 4.17GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;28.64%; 241.8MiB / 7.463GiB;3.16%;4.54GB / 84.2MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;1.71%;80.57MiB / 7.463GiB;1.05%;78.7MB / 87.2MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.11%;13.13MiB / 7.463GiB;0.17%;1.43MB / 1.21MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;62.96%; 1.838GiB / 7.463GiB;24.62%; 4.25GB / 4.55GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;2.63%;269.9MiB / 7.463GiB;3.53%;57.9MB / 58.4MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.11%;988MiB / 7.463GiB;12.93%; 19.7MB / 10.8MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.89%;210.9MiB / 7.463GiB;2.76%;8.28MB / 10.6MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.11%;201.5MiB / 7.463GiB;2.64%;2.42MB / 4.17GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;25.37%; 242MiB / 7.463GiB;3.17%;4.55GB / 84.4MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;2.34%;80.57MiB / 7.463GiB;1.05%;78.7MB / 87.2MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.12%;13.13MiB / 7.463GiB;0.17%;1.43MB / 1.21MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;62.96%; 1.838GiB / 7.463GiB;24.62%; 4.25GB / 4.55GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;2.63%;269.9MiB / 7.463GiB;3.53%;57.9MB / 58.4MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.11%;988MiB / 7.463GiB;12.93%; 19.7MB / 10.8MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.89%;210.9MiB / 7.463GiB;2.76%;8.28MB / 10.6MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.11%;201.5MiB / 7.463GiB;2.64%;2.42MB / 4.17GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;25.37%; 242MiB / 7.463GiB;3.17%;4.55GB / 84.4MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;2.34%;80.57MiB / 7.463GiB;1.05%;78.7MB / 87.2MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.12%;13.13MiB / 7.463GiB;0.17%;1.43MB / 1.21MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;63.88%; 1.838GiB / 7.463GiB;24.62%; 4.25GB / 4.56GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;9.60%;269.9MiB / 7.463GiB;3.53%;57.9MB / 58.5MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;2.16%;988MiB / 7.463GiB;12.93%; 19.7MB / 10.8MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.89%;210.9MiB / 7.463GiB;2.76%;8.29MB / 10.6MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.09%;201.5MiB / 7.463GiB;2.64%;2.42MB / 4.17GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;25.93%; 242.3MiB / 7.463GiB;3.17%;4.55GB / 84.5MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;3.01%;80.57MiB / 7.463GiB;1.05%;78.8MB / 87.2MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.10%;13.12MiB / 7.463GiB;0.17%;1.43MB / 1.21MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;63.88%; 1.838GiB / 7.463GiB;24.62%; 4.25GB / 4.56GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;9.60%;269.9MiB / 7.463GiB;3.53%;57.9MB / 58.5MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;2.16%;988MiB / 7.463GiB;12.93%; 19.7MB / 10.8MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.89%;210.9MiB / 7.463GiB;2.76%;8.29MB / 10.6MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.09%;201.5MiB / 7.463GiB;2.64%;2.42MB / 4.17GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;25.93%; 242.3MiB / 7.463GiB;3.17%;4.55GB / 84.5MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;3.01%;80.57MiB / 7.463GiB;1.05%;78.8MB / 87.2MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.10%;13.12MiB / 7.463GiB;0.17%;1.43MB / 1.21MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;61.96%; 1.838GiB / 7.463GiB;24.63%; 4.25GB / 4.56GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;26.97%; 273.7MiB / 7.463GiB;3.58%;57.9MB / 58.5MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.09%;988MiB / 7.463GiB;12.93%; 19.7MB / 10.8MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.87%;210.9MiB / 7.463GiB;2.76%;8.29MB / 10.6MB;0B / 0B;7
